robot,variant,coupling,terrain,generation,median,q25,q75,mean,std,n
babya,base,blf,flat,22,4.898964163733313,4.114683569158292,5.736121362839325,4.9587488285066055,1.116712114764384,30
babya,base,blf,flat,23,5.124993854995317,4.175083744906818,5.736121362839325,5.095496332121973,1.1549961884474806,30
babya,base,blf,flat,24,5.124993854995317,4.175083744906818,5.819995170867821,5.138565298054947,1.1813478212851323,30
babya,base,blf,flat,25,5.124993854995317,4.175083744906818,5.819995170867821,5.16027293285647,1.1724243935305818,30
babya,base,blf,flat,26,5.19617784669619,4.240803304993824,5.819995170867821,5.21214930960053,1.1726709182893902,30
babya,base,blf,flat,27,5.296544725580803,4.240803304993824,6.153709372594339,5.322178676717328,1.159100355454864,30
babya,base,blf,flat,28,5.6340699512641,4.352129519420673,6.226904097575166,5.450943080867827,1.0996194639961572,30
babya,base,blf,flat,29,5.6340699512641,4.352129519420673,6.226904097575166,5.450943080867827,1.0996194639961572,30
babya,base,blf,flat,30,5.6340699512641,4.4931380892580846,6.226904097575166,5.5104512864462025,1.0944141014595832,30
babya,base,blf,flat,31,5.6340699512641,4.4931380892580846,6.2669536933295396,5.52634554801139,1.099094046501927,30
babya,base,blf,flat,32,5.6340699512641,4.4931380892580846,6.2669536933295396,5.536598210543556,1.0925270775199412,30
babya,base,blf,flat,33,5.7038850396504746,4.599161147259167,6.2669536933295396,5.582389080645483,1.0777359444239685,30
babya,base,blf,flat,34,5.7038850396504746,4.599161147259167,6.296443211000897,5.609198562806223,1.104626314110176,30
babya,base,blf,flat,35,5.740905095756855,4.6572967312741484,6.296443211000897,5.7010904508499065,1.1662975171109995,30
babya,base,blf,flat,36,5.740905095756855,4.789655688945802,6.296443211000897,5.7235303026506905,1.1490510715045235,30
babya,base,blf,flat,37,5.759850217906442,4.932120120906233,6.296443211000897,5.796681176212187,1.1750382943681064,30
babya,base,blf,flat,38,5.759850217906442,5.100453764999411,6.296443211000897,5.862340285231918,1.1667496170299272,30
babya,base,blf,flat,39,5.759850217906442,5.100453764999411,6.296443211000897,5.880040190957392,1.1505733102083548,30
babya,base,blf,flat,40,6.059313758171037,5.45871363789473,6.5496782593473615,6.063250465410161,1.1635060821360046,30
babya,base,blf,flat,41,6.092694804057949,5.541281055376027,6.652409694250712,6.15796367258283,1.1673878771604793,30
babya,base,blf,flat,42,6.092694804057949,5.541281055376027,6.652409694250712,6.168523426812532,1.183529724385868,30
babya,base,blf,flat,43,6.094467424859481,5.692575338020491,6.844988431247067,6.239610483361322,1.162799383825923,30
babya,base,blf,flat,44,6.22652355347452,5.769044906729812,6.844988431247067,6.3095914071850725,1.1351746499904922,30
babya,base,blf,flat,45,6.2776801184522135,5.769044906729812,7.023615068536303,6.425448833859166,1.1949890457344963,30
babya,base,blf,flat,46,6.313304048963866,5.830091864790072,7.089423000598685,6.485927242625115,1.1593834867838833,30
babya,base,blf,flat,47,6.313465056220725,5.830091864790072,7.271276287314198,6.525794651180887,1.185331479227906,30
babya,base,blf,flat,48,6.490632044933513,6.0432485778512355,7.271276287314198,6.598474271050851,1.1834735293832133,30
babya,base,blf,flat,49,6.490632044933513,6.0432485778512355,7.452001576967302,6.6226501599026095,1.1990346453359564,30
babya,base,blf,flat,50,6.533523521352208,6.0432485778512355,7.452001576967302,6.672520930173283,1.2305315783841402,30
babya,base,blf,flat,51,6.626882574556957,6.0432485778512355,7.452001576967302,6.6928703010703625,1.2396751534586743,30
babya,base,blf,flat,52,6.671246898997771,6.069653203644435,7.452001576967302,6.724095216531753,1.2338625889564239,30
babya,base,blf,flat,53,6.671246898997771,6.069653203644435,7.634007190139224,6.768053169028715,1.254175017478305,30
