robot,variant,coupling,terrain,seed,distance,em,drag_pct
gecko,base,blf,flat,24,13.410976357443223,0.8997737761044743,11.813333333333329
gecko,base,blf,flat,25,12.70378546934095,0.8750111854310219,9.646666666666661
gecko,base,blf,flat,26,9.16382615493138,0.8872844901325426,11.16
gecko,base,blf,flat,27,13.329257194496511,0.8785381153811344,6.60666666666666
gecko,base,blf,flat,28,12.83570904345735,0.8418322487294703,11.70333333333333
gecko,base,blf,flat,29,9.54163341693305,0.8753555404723559,12.426666666666659
gecko,base,blf,flat,30,12.41588116926995,0.9145712166767916,2.14333333333333
gecko,base,blf,rugged,1,8.564374408234452,0.8612284938927535,17.29
gecko,base,blf,rugged,2,7.868537543756553,0.9024310810417354,7.426666666666667
gecko,base,blf,rugged,3,10.750097801878024,0.8862608522422407,17.516666666666666
gecko,base,blf,rugged,4,10.986325097873031,0.8875993655714975,18.813333333333333
gecko,base,blf,rugged,5,10.944604599741387,0.8951501725205758,12.226666666666668
gecko,base,blf,rugged,6,8.322237211491402,0.8946799306739267,11.12
gecko,base,blf,rugged,7,7.011022552169754,0.8651954223301557,36.35
gecko,base,blf,rugged,8,6.871073757048284,0.8642811318808645,38.7
gecko,base,blf,rugged,9,6.205663532006835,0.8866530143197986,6.62
gecko,base,blf,rugged,10,5.733319880458656,0.8313414962891614,8.093333333333334
gecko,base,blf,rugged,11,5.9796150219615765,0.8139156953727129,6.53
gecko,base,blf,rugged,12,6.177397999322107,0.9106774019260986,21.80333333333333
gecko,base,blf,rugged,13,6.103908890478344,0.9102492247745566,16.97
gecko,base,blf,rugged,14,10.83110388407322,0.8382084517403048,15.543333333333331
gecko,base,blf,rugged,15,5.84765422294016,0.8463107304924886,10.543333333333331
gecko,base,blf,rugged,16,11.07255991349018,0.8330252550108189,17.613333333333333
gecko,base,blf,rugged,17,8.27286930696247,0.8298645275397454,12.263333333333334
gecko,base,blf,rugged,18,8.283761288444259,0.8887796276980576,8.756666666666666
