robot,variant,coupling,terrain,generation,median,q25,q75,mean,std,n
queen,base,blf,rugged,270,14.381,10.472999999999999,15.46775,13.2478,3.1876408571987462,30
queen,base,blf,rugged,280,14.442,10.472999999999999,15.46775,13.356633333333333,3.1473711798385264,30
queen,base,blf,rugged,290,14.5745,10.472999999999999,15.57025,13.458066666666667,3.1670376774794957,30
queen,base,blf,rugged,300,14.587499999999999,10.472999999999999,15.70225,13.5112,3.1833787450573263,30
queen,phi,uncoupled,flat,1,0.9424999999999999,0.77925,1.15275,0.9923666666666667,0.29770935645279983,30
queen,phi,uncoupled,flat,10,2.037,1.726,2.32875,2.0278,0.47045578780142777,30
queen,phi,uncoupled,flat,20,2.6565000000000003,2.35275,3.0195,2.819933333333333,0.7670373786393236,30
queen,phi,uncoupled,flat,30,2.9855,2.5500000000000003,3.42375,3.1363666666666665,0.8511360150363476,30
queen,phi,uncoupled,flat,40,3.1855,2.86075,3.4602500000000003,3.3809,1.0259262039065329,30
queen,phi,uncoupled,flat,50,3.363,3.033,4.202,3.6497666666666664,1.1639776832596223,30
queen,phi,uncoupled,flat,60,3.448,3.09875,4.7395,3.9775666666666667,1.3321431445123546,30
queen,phi,uncoupled,flat,70,3.551,3.18875,4.7395,4.1085666666666665,1.3554217993019697,30
queen,phi,uncoupled,flat,80,3.8825000000000003,3.2135,4.7395,4.216,1.3732992742121888,30
queen,phi,uncoupled,flat,90,3.8825000000000003,3.4785,4.83725,4.5939000000000005,2.0294122531175005,30
queen,phi,uncoupled,flat,100,3.982,3.5375,5.21525,4.860533333333334,2.204227955126447,30
queen,phi,uncoupled,flat,110,4.26,3.886,5.3645,5.116233333333333,2.223889970041363,30
queen,phi,uncoupled,flat,120,4.412,3.91325,6.375,5.3359,2.3792858585196788,30
queen,phi,uncoupled,flat,130,4.624499999999999,3.91325,7.68325,5.8661,2.6455103457849436,30
queen,phi,uncoupled,flat,140,4.8245000000000005,3.96125,8.28225,6.2318999999999996,3.026888699069017,30
queen,phi,uncoupled,flat,150,4.8245000000000005,3.98375,8.7645,6.432966666666667,3.121115124365045,30
queen,phi,uncoupled,flat,160,5.332000000000001,4.0755,9.25875,6.745666666666667,3.301339815092146,30
queen,phi,uncoupled,flat,170,5.332000000000001,4.12675,9.523,6.977466666666667,3.4932175044410463,30
queen,phi,uncoupled,flat,180,5.3525,4.29025,9.7525,7.146833333333333,3.6258431322301066,30
queen,phi,uncoupled,flat,190,5.436,4.40625,10.929749999999999,7.4216,3.761451605339399,30
queen,phi,uncoupled,flat,200,5.612500000000001,4.40625,10.929749999999999,7.568233333333334,3.864879582219538,30
queen,phi,uncoupled,flat,210,5.708500000000001,4.49575,11.64425,7.922233333333334,4.175859132609994,30
queen,phi,uncoupled,flat,220,5.708500000000001,4.5015,12.874500000000001,8.2142,4.460569813607782,30
queen,phi,uncoupled,flat,230,5.708500000000001,4.5015,12.874500000000001,8.358066666666666,4.590606570493432,30
queen,phi,uncoupled,flat,240,5.758,4.5512500000000005,13.010250000000001,8.519433333333334,4.7178854679300715,30
queen,phi,uncoupled,flat,250,5.8629999999999995,4.69925,13.23025,8.718,4.813427225498731,30
queen,phi,uncoupled,flat,260,5.8629999999999995,4.8105,13.3735,8.933766666666665,4.977278599196853,30
queen,phi,uncoupled,flat,270,5.8629999999999995,4.83875,13.767,9.079766666666666,5.033517661350404,30
queen,phi,uncoupled,flat,280,5.9215,4.843500000000001,13.944,9.2329,5.138274481265825,30
queen,phi,uncoupled,flat,290,5.9215,4.8865,14.25225,9.350866666666667,5.259655578951477,30
queen,phi,uncoupled,flat,300,5.9305,4.8865,14.484,9.446466666666668,5.382290377315881,30
queen,phi,uncoupled,rugged,1,0.8345,0.73375,0.96175,0.8668333333333333,0.1901362639019046,30
queen,phi,uncoupled,rugged,10,1.71,1.42825,2.09775,1.7777333333333334,0.4310153956233672,30
queen,phi,uncoupled,rugged,20,2.3525,2.022,2.70925,2.3860333333333332,0.47185550705722396,30
queen,phi,uncoupled,rugged,30,2.7465,2.3017499999999997,3.2305,2.8798000000000004,0.7392708616579934,30
queen,phi,uncoupled,rugged,40,2.9219999999999997,2.67175,3.52325,3.1394333333333337,0.7008674272462038,30
queen,phi,uncoupled,rugged,50,3.0439999999999996,2.7815,3.8994999999999997,3.3370333333333333,0.7428889777977147,30
queen,phi,uncoupled,rugged,60,3.3725,2.91675,3.8994999999999997,3.6883666666666666,1.1037426450204693,30
queen,phi,uncoupled,rugged,70,3.6210000000000004,3.05175,4.305,3.904233333333333,1.185733024650628,30
queen,phi,uncoupled,rugged,80,3.694,3.24525,5.4517500000000005,4.273533333333333,1.4764768347922568,30
queen,phi,uncoupled,rugged,90,3.8369999999999997,3.37275,5.4517500000000005,4.422833333333333,1.450544846109458,30
queen,phi,uncoupled,rugged,100,4.0625,3.4930000000000003,6.1495,4.7143999999999995,1.6709179306699904,30
queen,phi,uncoupled,rugged,110,4.2745,3.5605,6.334,4.991933333333334,1.7790250513506927,30
queen,phi,uncoupled,rugged,120,4.2745,3.61325,6.950749999999999,5.110733333333333,1.880085139916098,30
queen,phi,uncoupled,rugged,130,4.3535,3.6812500000000004,7.054749999999999,5.356966666666667,2.063519565899625,30
queen,phi,uncoupled,rugged,140,4.523,3.70825,7.1625,5.4717666666666664,2.111706021914155,30
queen,phi,uncoupled,rugged,150,4.523,4.052,7.1625,5.561000000000001,2.0715701857486652,30
queen,phi,uncoupled,rugged,160,5.055,4.133,7.3785,5.6822,2.1308904145029817,30
queen,phi,uncoupled,rugged,170,5.259,4.16075,7.4755,5.8353,2.2377208409605003,30
queen,phi,uncoupled,rugged,180,5.359500000000001,4.2725,7.4755,6.0256,2.349085817783238,30
queen,phi,uncoupled,rugged,190,5.5954999999999995,4.2725,7.809,6.163166666666667,2.4859785707087236,30
queen,phi,uncoupled,rugged,200,6.465999999999999,4.2725,8.15025,6.299099999999999,2.5030968315820026,30
queen,phi,uncoupled,rugged,210,6.611,4.329,8.29,6.376366666666667,2.518707926604478,30
queen,phi,uncoupled,rugged,220,6.8065,4.39325,8.87975,6.663200000000001,2.772302496307804,30
queen,phi,uncoupled,rugged,230,6.843500000000001,4.42075,8.9535,6.760833333333333,2.800397435874161,30
queen,phi,uncoupled,rugged,240,6.875,4.42075,9.068249999999999,6.862366666666667,2.8650716845257573,30
queen,phi,uncoupled,rugged,250,6.875,4.4275,9.3085,6.9496,2.907430725002688,30
queen,phi,uncoupled,rugged,260,6.97,4.456250000000001,9.32825,7.000066666666667,2.914680664277417,30
queen,phi,uncoupled,rugged,270,6.981999999999999,4.5695,9.546,7.103266666666667,2.9761451685641642,30
queen,phi,uncoupled,rugged,280,6.981999999999999,4.57175,9.67975,7.183133333333333,3.0809844567911258,30
queen,phi,uncoupled,rugged,290,6.981999999999999,4.57175,9.845749999999999,7.2783,3.1595784217911533,30
queen,phi,uncoupled,rugged,300,7.1419999999999995,4.5815,9.885,7.4446666666666665,3.3455363503128117,30
spider,base,blf,flat,1,1.4705,1.14875,1.8907500000000002,1.5644,0.5310014351561878,30
spider,base,blf,flat,10,3.207,2.823,3.62175,3.307666666666667,0.8978074954301588,30
spider,base,blf,flat,20,4.13,3.62425,4.707,4.2476,1.0866704477756652,30
spider,base,blf,flat,30,4.535500000000001,4.179,5.56325,4.8586,1.1712178630633245,30
spider,base,blf,flat,40,5.4030000000000005,4.473000000000001,6.05275,5.345166666666667,1.227301303065285,30
spider,base,blf,flat,50,5.853,4.797499999999999,6.80875,5.9690666666666665,1.3833979638689589,30
spider,base,blf,flat,60,6.5565,5.24075,7.659,6.525866666666667,1.572289012945739,30
spider,base,blf,flat,70,7.165,5.80675,7.93375,6.925966666666667,1.6237850733295387,30
spider,base,blf,flat,80,7.666,6.0245,8.6615,7.6547,1.8455508317068356,30
spider,base,blf,flat,90,7.9365000000000006,6.821,9.552999999999999,8.139966666666668,1.9838159064224463,30
spider,base,blf,flat,100,8.3265,7.05325,9.65875,8.6777,2.2165459639594274,30
spider,base,blf,flat,110,8.991,7.99075,10.65975,9.366433333333333,2.220396123145184,30
spider,base,blf,flat,120,9.4915,8.388250000000001,11.37575,10.013033333333334,2.3922463758962005,30
spider,base,blf,flat,130,10.1125,8.72325,12.4335,10.545633333333335,2.397829643417266,30
spider,base,blf,flat,140,10.901499999999999,9.520999999999999,12.94325,11.106966666666667,2.451116205736274,30
spider,base,blf,flat,150,11.2045,9.58425,13.56625,11.463666666666667,2.465213235979917,30
spider,base,blf,flat,160,11.7015,9.866,14.124500000000001,11.944633333333334,2.533529274560977,30
spider,base,blf,flat,170,11.923,10.4165,14.52375,12.370366666666666,2.624083504812659,30
spider,base,blf,flat,180,12.9215,10.97725,15.26975,12.946466666666668,2.7083688911547323,30
spider,base,blf,flat,190,13.1525,11.475,15.717500000000001,13.3682,2.76485140088315,30
spider,base,blf,flat,200,13.587,11.6785,16.064,13.736333333333333,2.6570827447867855,30
spider,base,blf,flat,210,14.2035,11.7895,16.126,14.1085,2.654865627484751,30
spider,base,blf,flat,220,14.405,12.04325,16.3115,14.407866666666667,2.697775683184502,30
spider,base,blf,flat,230,14.993500000000001,12.45575,16.41625,14.7354,2.6277978009654057,30
spider,base,blf,flat,240,15.516,12.521,16.5755,15.022333333333334,2.646143561322106,30
spider,base,blf,flat,250,15.7745,12.72475,16.716250000000002,15.205166666666665,2.6405756958941975,30
spider,base,blf,flat,260,15.8185,13.0885,16.83875,15.3943,2.665738445275659,30
spider,base,blf,flat,270,15.964,13.2955,17.1335,15.600533333333335,2.6769678257741325,30
spider,base,blf,flat,280,16.092,13.51,17.2265,15.750233333333334,2.652843623078026,30
spider,base,blf,flat,290,16.1755,13.72875,17.289749999999998,15.891366666666666,2.6241885246002576,30
spider,base,blf,flat,300,16.2815,14.00625,17.47675,16.034033333333333,2.6461079353924943,30
spider,base,blf,rugged,1,1.7570000000000001,1.3655,2.2045,1.8480333333333334,0.5852373808584198,30
spider,base,blf,rugged,10,3.112,2.74125,3.63525,3.3461333333333334,1.0610496992920813,30
spider,base,blf,rugged,20,3.9715,3.5882500000000004,4.965249999999999,4.313233333333333,1.1094928534938937,30
spider,base,blf,rugged,30,4.6690000000000005,3.86625,5.276,4.803833333333333,1.1248068058892213,30
spider,base,blf,rugged,40,5.0755,4.04575,6.49675,5.261966666666667,1.3750209900174273,30
spider,base,blf,rugged,50,5.3405000000000005,4.851,6.686,5.764033333333333,1.4676354776995202,30
spider,base,blf,rugged,60,6.192,5.114,6.74775,6.258233333333333,1.5111487679413218,30
spider,base,blf,rugged,70,6.6805,6.05625,8.1675,7.053733333333333,1.7109174577186466,30
spider,base,blf,rugged,80,7.083,6.467,8.8245,7.4436,1.847509742403504,30
spider,base,blf,rugged,90,7.7475000000000005,6.7365,9.120999999999999,7.980033333333334,2.0090094914613044,30
spider,base,blf,rugged,100,8.121500000000001,7.137499999999999,9.39275,8.359966666666667,1.912034004230399,30
spider,base,blf,rugged,110,8.8225,7.334,9.85,8.723866666666668,1.9313464078529354,30
spider,base,blf,rugged,120,9.444500000000001,7.74775,10.6815,9.212666666666667,2.0122842113196726,30
spider,base,blf,rugged,130,9.906500000000001,8.03875,11.181249999999999,9.672466666666667,2.0878341315630276,30
spider,base,blf,rugged,140,10.3,8.71,12.14825,10.276266666666666,2.0445277328944966,30
spider,base,blf,rugged,150,10.552,9.405000000000001,12.3125,10.598633333333334,2.050613255343022,30
spider,base,blf,rugged,160,11.0085,9.744250000000001,12.597249999999999,10.9623,2.0736098816747837,30
spider,base,blf,rugged,170,11.216000000000001,10.003250000000001,12.71275,11.2348,2.0795104098868054,30
spider,base,blf,rugged,180,11.7065,10.17625,13.031500000000001,11.540266666666668,2.138669453161254,30
spider,base,blf,rugged,190,11.922,10.409749999999999,13.21825,11.786933333333334,2.1116327223319376,30
spider,base,blf,rugged,200,12.0905,10.55875,13.32475,11.980966666666665,2.085253585560268,30
spider,base,blf,rugged,210,12.317,10.8315,13.574,12.195833333333333,2.1007074027465187,30
spider,base,blf,rugged,220,12.5025,10.98125,13.724499999999999,12.364166666666668,2.0209624385823997,30
spider,base,blf,rugged,230,12.6175,11.048,13.798,12.522799999999998,1.9474998012482747,30
spider,base,blf,rugged,240,12.724,11.14125,14.147,12.708066666666667,1.8693980947838826,30
spider,base,blf,rugged,250,12.724,11.277750000000001,14.2685,12.794333333333332,1.8473371205011848,30
spider,base,blf,rugged,260,12.893,11.41225,14.372,12.923433333333332,1.887284926012504,30
spider,base,blf,rugged,270,12.987,11.436499999999999,14.44925,13.021466666666667,1.8282042769233746,30
spider,base,blf,rugged,280,13.042000000000002,11.509,14.45,13.120466666666665,1.821171330790147,30
spider,base,blf,rugged,290,13.203,11.511,14.575000000000001,13.200666666666667,1.8187380872146095,30
spider,base,blf,rugged,300,13.203,11.61675,14.575000000000001,13.257900000000001,1.8001321091366678,30
spider,phi,uncoupled,flat,1,0.9724999999999999,0.768,1.09775,0.9868333333333333,0.24493082532707533,30
spider,phi,uncoupled,flat,10,1.741,1.55875,2.04575,1.7859333333333334,0.3370524294970815,30
spider,phi,uncoupled,flat,20,2.0965,1.85825,2.30825,2.1764,0.5116412805863108,30
spider,phi,uncoupled,flat,30,2.3674999999999997,2.1055,2.90325,2.5313,0.6259992921666153,30
spider,phi,uncoupled,flat,40,2.8775,2.48225,3.15825,2.8737,0.5986094893080589,30
spider,phi,uncoupled,flat,50,2.9415,2.77025,3.18975,2.9993333333333334,0.5157231503588839,30
spider,phi,uncoupled,flat,60,3.1574999999999998,2.93375,3.3040000000000003,3.1763666666666666,0.471684836577848,30
spider,phi,uncoupled,flat,70,3.224,3.04275,3.698,3.3257,0.47818566225495185,30
spider,phi,uncoupled,flat,80,3.4435000000000002,3.12525,4.0395,3.6005333333333334,0.7113455794009922,30
spider,phi,uncoupled,flat,90,3.7245,3.2140000000000004,4.197749999999999,3.8026666666666666,0.7520165686607111,30
spider,phi,uncoupled,flat,100,3.8265000000000002,3.25775,4.40775,3.966533333333333,0.8657314520834025,30
spider,phi,uncoupled,flat,110,4.1265,3.564,4.636,4.19,0.9362032272741965,30
spider,phi,uncoupled,flat,120,4.192,3.7755,4.9575,4.4435,1.0672146715503934,30
spider,phi,uncoupled,flat,130,4.3835,3.8385,5.26275,4.610666666666666,1.1037246137458865,30
spider,phi,uncoupled,flat,140,5.0065,3.9405,5.73225,4.985833333333333,1.3317482438724941,30
spider,phi,uncoupled,flat,150,5.036,3.98675,6.2535,5.2153,1.619361733566015,30
spider,phi,uncoupled,flat,160,5.2684999999999995,4.12225,7.016249999999999,5.554133333333334,1.78418246966432,30
spider,phi,uncoupled,flat,170,5.715,4.270250000000001,7.07125,5.861166666666667,1.8549276049323946,30
spider,phi,uncoupled,flat,180,5.799,4.91775,7.245,6.173633333333333,1.8058958133031227,30
spider,phi,uncoupled,flat,190,6.526999999999999,5.22725,7.809,6.4358,1.8762084730868156,30
spider,phi,uncoupled,flat,200,6.929,5.2565,8.09525,6.662866666666667,1.9021629563850935,30
spider,phi,uncoupled,flat,210,7.3919999999999995,5.2565,8.57075,6.9353,2.009608302029579,30
spider,phi,uncoupled,flat,220,7.7245,5.8225,8.872250000000001,7.228133333333333,2.0351227148179087,30
spider,phi,uncoupled,flat,230,7.8185,5.843999999999999,9.24475,7.4684,2.179653714983501,30
spider,phi,uncoupled,flat,240,7.8185,5.843999999999999,9.24475,7.628299999999999,2.2872546282569326,30
spider,phi,uncoupled,flat,250,7.8975,6.169,9.61275,7.812233333333333,2.36323516834858,30
spider,phi,uncoupled,flat,260,8.206499999999998,6.437749999999999,9.88,8.059766666666667,2.391268970338918,30
spider,phi,uncoupled,flat,270,8.4465,6.5969999999999995,10.38525,8.429499999999999,2.705239905863408,30
spider,phi,uncoupled,flat,280,8.6595,7.00825,10.4825,8.726766666666666,2.681306265331461,30
spider,phi,uncoupled,flat,290,9.006,7.04475,10.88775,8.948599999999999,2.6654573858649604,30
spider,phi,uncoupled,flat,300,9.3005,7.088,10.895999999999999,9.134333333333332,2.69824387759678,30
spider,phi,uncoupled,rugged,1,0.9005,0.6955,1.06375,0.9065666666666666,0.24689879028395048,30
spider,phi,uncoupled,rugged,10,1.4965000000000002,1.3912499999999999,1.7874999999999999,1.5993666666666668,0.351381851761195,30
spider,phi,uncoupled,rugged,20,2.075,1.83425,2.4987500000000002,2.1435666666666666,0.4460107222565575,30
spider,phi,uncoupled,rugged,30,2.373,2.00275,2.7600000000000002,2.408733333333333,0.5513057186373991,30
spider,phi,uncoupled,rugged,40,2.593,2.30225,3.02125,2.6991,0.5658987572422083,30
spider,phi,uncoupled,rugged,50,2.7945,2.54825,3.0615,2.8828666666666667,0.6112350263779591,30
spider,phi,uncoupled,rugged,60,2.968,2.5625,3.225,2.992,0.60661559719366,30
spider,phi,uncoupled,rugged,70,3.057,2.68525,3.5315,3.1641666666666666,0.6750778797132677,30
spider,phi,uncoupled,rugged,80,3.1215,2.94125,3.5335,3.3104999999999998,0.7271962572454043,30
spider,phi,uncoupled,rugged,90,3.3129999999999997,3.041,3.911,3.5066,0.8563715597075034,30
spider,phi,uncoupled,rugged,100,3.5615,3.06975,4.2067499999999995,3.780533333333333,0.9939711621895112,30
spider,phi,uncoupled,rugged,110,3.7865,3.1905,4.241,3.9775,1.2048561725582538,30
spider,phi,uncoupled,rugged,120,4.0645,3.561,4.649749999999999,4.337033333333333,1.3278650347737575,30
spider,phi,uncoupled,rugged,130,4.2945,3.78275,4.982,4.6142666666666665,1.4121854897538297,30
spider,phi,uncoupled,rugged,140,4.554,4.04375,5.539,4.904766666666666,1.4568122185888908,30
spider,phi,uncoupled,rugged,150,4.6305,4.11,5.91475,5.034566666666667,1.4768722467882367,30
spider,phi,uncoupled,rugged,160,4.857,4.2255,6.1095,5.3411,1.5600187963058603,30
spider,phi,uncoupled,rugged,170,4.963,4.326499999999999,6.48075,5.537566666666667,1.6466757460543588,30
spider,phi,uncoupled,rugged,180,5.1165,4.43675,6.56,5.7146333333333335,1.7717593532269345,30
spider,phi,uncoupled,rugged,190,5.4425,4.43675,7.4670000000000005,6.023733333333333,1.9369730194715984,30
spider,phi,uncoupled,rugged,200,5.9985,4.558249999999999,7.83675,6.3606,1.9552711356211199,30
spider,phi,uncoupled,rugged,210,6.4435,4.558249999999999,8.2295,6.608366666666667,2.0661611994950566,30
spider,phi,uncoupled,rugged,220,7.051,5.32975,8.498000000000001,7.002233333333334,2.088896634727222,30
spider,phi,uncoupled,rugged,230,7.179,5.77325,8.558250000000001,7.256033333333334,2.007010772325322,30
spider,phi,uncoupled,rugged,240,7.694,6.1205,8.6495,7.569133333333334,1.9379153344968816,30
spider,phi,uncoupled,rugged,250,8.0375,6.677250000000001,9.062000000000001,7.922433333333333,1.9397321834929073,30
spider,phi,uncoupled,rugged,260,8.4705,6.952500000000001,9.4085,8.310233333333333,1.9716687433068802,30
spider,phi,uncoupled,rugged,270,8.8555,7.1297500000000005,9.77175,8.522666666666668,1.9642028712788888,30
spider,phi,uncoupled,rugged,280,8.880500000000001,7.37175,10.3845,8.827566666666666,2.0104210347043256,30
spider,phi,uncoupled,rugged,290,9.368500000000001,7.7025,10.41975,9.090766666666667,2.030200171604172,30
spider,phi,uncoupled,rugged,300,9.487,8.20075,10.5655,9.373466666666667,1.9866098263873684,30
