robot,variant,coupling,terrain,seed,distance,em,drag_pct
spider,phi,uncoupled,rugged,19,10.343167372662206,0.7964531634117961,42.29666666666667
spider,phi,uncoupled,rugged,20,7.784537521926009,0.6815580307928931,30.92
spider,phi,uncoupled,rugged,21,9.566147449648923,0.7991083201574174,26.453333333333333
spider,phi,uncoupled,rugged,22,8.443223057963687,0.6188485617965563,39.833333333333336
spider,phi,uncoupled,rugged,23,12.051175055538176,0.8136322166973909,41.08
spider,phi,uncoupled,rugged,24,9.897872793157168,0.7767316764901395,3.373333333333333
spider,phi,uncoupled,rugged,25,8.119839052849594,0.7230472941979771,45.55
spider,phi,uncoupled,rugged,26,6.5026513112192,0.5578866929551836,19.83
spider,phi,uncoupled,rugged,27,14.008485142864345,0.7858417628006719,16.766666666666666
spider,phi,uncoupled,rugged,28,9.896810212625496,0.7636652887615629,34.276666666666664
spider,phi,uncoupled,rugged,29,9.83409991504016,0.855574712016318,10.526666666666667
spider,phi,uncoupled,rugged,30,5.489765359553168,0.4089532458693835,6.906666666666666
