robot,variant,coupling,terrain,generation,median,q25,q75,mean,std,n
ege,base,blf,flat,210,7.2765,6.24525,10.378250000000001,8.203,2.821325338678024,10
ege,base,blf,flat,220,7.2765,6.35175,10.605,8.3654,2.9651317827187524,10
ege,base,blf,flat,230,7.466,6.47925,10.8885,8.4992,2.974086518953714,10
ege,base,blf,flat,240,7.5455000000000005,6.513,11.287749999999999,8.6433,3.0210608898199984,10
ege,base,blf,flat,250,7.5455000000000005,6.52725,11.417750000000002,8.7362,3.097051852613672,10
ege,base,blf,flat,260,7.5605,6.7845,11.58575,8.8707,3.159189349254717,10
ege,base,blf,flat,270,7.6815,6.8665,11.74625,8.9876,3.2181145687774664,10
ege,base,blf,flat,280,7.8025,6.89175,11.8735,9.0626,3.2443983588812135,10
ege,base,blf,flat,290,7.834999999999999,6.9037500000000005,12.065750000000001,9.132200000000001,3.294703992773858,10
ege,base,blf,flat,300,7.9655,6.9037500000000005,12.088750000000001,9.1973,3.322524443518479,10
ege,base,blf,rugged,1,0.8775,0.8422499999999999,1.00425,0.9052,0.13309378481189704,10
ege,base,blf,rugged,10,2.1105,1.7225,2.18475,2.0861,0.4215048306036625,10
ege,base,blf,rugged,20,2.8605,2.5715,2.96375,2.791,0.26274026041785914,10
ege,base,blf,rugged,30,3.0244999999999997,2.82625,3.68575,3.3364,0.775574367807498,10
ege,base,blf,rugged,40,3.5095,3.1710000000000003,4.236750000000001,3.6302,0.7214648370579894,10
ege,base,blf,rugged,50,3.7435,3.33025,4.26,3.9034,0.818889247700811,10
ege,base,blf,rugged,60,4.4305,3.8255,5.2035,4.5257,0.8673013125014091,10
ege,base,blf,rugged,70,5.0825,4.6105,5.36825,4.9990000000000006,0.6649085150103983,10
ege,base,blf,rugged,80,5.2505,4.91175,5.63225,5.2466,0.7605954100425389,10
ege,base,blf,rugged,90,5.702999999999999,5.4052500000000006,6.2755,5.6332,0.9133908497704826,10
ege,base,blf,rugged,100,6.1884999999999994,6.005,6.44775,6.0297,0.882930606308081,10
ege,base,blf,rugged,110,6.79,6.4125,7.09025,6.505599999999999,1.0594609950347391,10
ege,base,blf,rugged,120,7.0435,6.728,7.431,6.814,1.2017556601350652,10
ege,base,blf,rugged,130,7.27,6.7955000000000005,7.8927499999999995,7.0361,1.2312013509847475,10
ege,base,blf,rugged,140,7.3555,6.988250000000001,7.8927499999999995,7.2467,1.4334106994624163,10
ege,base,blf,rugged,150,7.609,7.04425,8.16075,7.560900000000001,1.2500827039306905,10
ege,base,blf,rugged,160,7.8325,7.1217500000000005,8.229,7.7581999999999995,1.3880921199017497,10
ege,base,blf,rugged,170,8.0655,7.3995,8.347,7.9641,1.4855393670687798,10
ege,base,blf,rugged,180,8.1735,7.5009999999999994,8.43675,8.0574,1.539246439008387,10
ege,base,blf,rugged,190,8.371500000000001,7.5009999999999994,8.95075,8.3499,1.6618935284788854,10
ege,base,blf,rugged,200,8.6025,7.54325,9.4815,8.6248,1.7656087272603118,10
ege,base,blf,rugged,210,8.6125,7.6165,9.4815,8.7035,1.7411297258453264,10
ege,base,blf,rugged,220,8.6125,7.7405,9.5925,8.7889,1.7476425677021157,10
ege,base,blf,rugged,230,8.6125,7.77525,9.5925,8.8542,1.7500013206344223,10
ege,base,blf,rugged,240,8.6735,7.93725,9.8265,9.0077,1.839498364591101,10
ege,base,blf,rugged,250,8.703,7.9545,10.147,9.1431,1.941232509401065,10
