robot,variant,coupling,train_terrain,eval_terrain,seed,distance,em,drag_pct,transfer
babya,phi,uncoupled,flat,rugged,6,6.763185963721951,0.5331119896364066,30.866666666666667,True
babya,phi,uncoupled,flat,rugged,7,4.134374790060418,0.2719208945631686,29.86,True
babya,phi,uncoupled,flat,rugged,8,10.000721960742926,0.8370932361831928,22.986666666666668,True
babya,phi,uncoupled,flat,rugged,9,6.221976788799367,0.5203089950762213,12.233333333333333,True
babya,phi,uncoupled,flat,rugged,10,1.1872266551252255,0.0925182528454646,60.656666666666666,True
babya,phi,uncoupled,flat,rugged,11,9.516804023408676,0.81930105807265,18.71333333333333,True
babya,phi,uncoupled,flat,rugged,12,9.46068354564528,0.7678377286250518,14.583333333333334,True
babya,phi,uncoupled,flat,rugged,13,1.5304238093301603,0.1776764438950713,51.61,True
babya,phi,uncoupled,flat,rugged,14,7.6498879048307025,0.7701936464113931,9.053333333333333,True
babya,phi,uncoupled,flat,rugged,15,4.600729160513647,0.4449849030516265,20.21,True
babya,phi,uncoupled,flat,rugged,16,11.049018181432148,0.8621324008842549,22.82333333333333,True
babya,phi,uncoupled,flat,rugged,17,10.508530311699554,0.7713521797736779,7.206666666666667,True
babya,phi,uncoupled,flat,rugged,18,9.641686297014369,0.6552420816220671,19.21,True
babya,phi,uncoupled,flat,rugged,19,8.652274306374437,0.8339800271196667,5.98,True
babya,phi,uncoupled,flat,rugged,20,4.848323047804116,0.6183012844133501,54.89333333333333,True
babya,phi,uncoupled,flat,rugged,21,3.1536753592725604,0.2831192185996207,41.59333333333333,True
babya,phi,uncoupled,flat,rugged,22,10.975754634706536,0.6636579657217349,19.98333333333333,True
babya,phi,uncoupled,flat,rugged,23,8.498823416975753,0.7269081278354872,27.24,True
babya,phi,uncoupled,flat,rugged,24,6.614174816108243,0.4325080159725741,28.096666666666668,True
babya,phi,uncoupled,flat,rugged,25,7.070295027837036,0.6940630464626298,44.193333333333335,True
babya,phi,uncoupled,flat,rugged,26,8.202189156275677,0.7457984489395177,32.873333333333335,True
babya,phi,uncoupled,flat,rugged,27,2.4664548678712146,0.2474391622994945,37.50333333333333,True
babya,phi,uncoupled,flat,rugged,28,9.865211944960992,0.789645530060322,8.596666666666666,True
babya,phi,uncoupled,flat,rugged,29,9.983628788993489,0.8903178094553333,20.39333333333333,True
babya,phi,uncoupled,flat,rugged,30,6.286790124711848,0.6932521145528502,25.596666666666668,True
babya,phi,uncoupled,rugged,flat,1,10.44769317135439,0.8969250798714243,7.263333333333334,True
babya,phi,uncoupled,rugged,flat,2,10.409447710499274,0.818219742189102,2.203333333333333,True
babya,phi,uncoupled,rugged,flat,3,14.486310898447968,0.901332597943471,35.00666666666667,True
babya,phi,uncoupled,rugged,flat,4,10.22270128900158,0.8764619292458883,18.15,True
babya,phi,uncoupled,rugged,flat,5,12.926065571739937,0.7937831301234178,6.16,True
babya,phi,uncoupled,rugged,flat,6,8.324637206045093,0.8074721449567971,56.97,True
babya,phi,uncoupled,rugged,flat,7,7.7577121678041,0.6303693947299815,41.79666666666667,True
babya,phi,uncoupled,rugged,flat,8,10.051918676981678,0.8198178933099152,3.39,True
babya,phi,uncoupled,rugged,flat,9,10.0013317015713,0.7827932287327627,20.98333333333333,True
babya,phi,uncoupled,rugged,flat,10,13.32031192982529,0.8691192436001471,19.316666666666663,True
babya,phi,uncoupled,rugged,flat,11,7.495679002253936,0.7991294894031571,0.3433333333333333,True
babya,phi,uncoupled,rugged,flat,12,11.984844496177349,0.83623082806328,6.75,True
babya,phi,uncoupled,rugged,flat,13,10.032571140899448,0.8641788668211635,10.953333333333331,True
babya,phi,uncoupled,rugged,flat,14,11.297048037199342,0.8150752015086458,22.95,True
babya,phi,uncoupled,rugged,flat,15,10.209737199884282,0.9407712785610376,15.46,True
babya,phi,uncoupled,rugged,flat,16,11.69573950987228,0.8444466185200382,33.17,True
babya,phi,uncoupled,rugged,flat,17,10.919674066697558,0.8007998060645057,11.556666666666668,True
babya,phi,uncoupled,rugged,flat,18,9.642177743574116,0.8775316928003204,23.30666666666667,True
babya,phi,uncoupled,rugged,flat,19,13.397701675618393,0.8852180986156917,33.846666666666664,True
babya,phi,uncoupled,rugged,flat,20,10.678344696847663,0.76850742144791,36.03,True
babya,phi,uncoupled,rugged,flat,21,14.361647329323064,0.8483946925462587,30.236666666666668,True
babya,phi,uncoupled,rugged,flat,22,14.49345008009189,0.8938929889935071,38.583333333333336,True
babya,phi,uncoupled,rugged,flat,23,10.578361001523897,0.8406210428397551,27.39,True
babya,phi,uncoupled,rugged,flat,24,10.760518517001334,0.831273171562125,17.726666666666667,True
babya,phi,uncoupled,rugged,flat,25,13.02248619946203,0.9068005398574992,30.696666666666665,True
